video_id,channel,title,view_count,published_at,fetched_at,thumbnail_url
x792t4bR40I,2ch馴れ初め日記帳,【2ch馴れ初め】面接で落ちた会社から突然怒りの電話→内定の取り消しされたと伝えた結果…【ゆっくり】,74737,2025-04-17 09:01:26+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/x792t4bR40I/mqdefault.jpg
VCXw6uzxYuo,2ch馴れ初め日記帳,【2ch馴れ初め】休日に釣り友と楽しんでいる俺に上司から鬼電→社長が俺のフリして電話に出た結果…【ゆっくり】,73542,2025-02-26 09:00:39+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/VCXw6uzxYuo/mqdefault.jpg
elGsmVva3v0,2chほっこり馴れ初め話,【2ch馴れ初め】不登校の双子娘に毎日プリントを届ける少女、異変に気付いた医者の俺が声をかけた結果…【ゆっくり】,73167,2025-04-24 07:00:30+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/elGsmVva3v0/mqdefault.jpg
_d_irtHXa_c,2chほっこり馴れ初め話,【2ch馴れ初め】3歳娘が連れて来たよちよち歩きの1歳児、SOSを通訳した娘のおかげで家族になった結果…【ゆっくり】,73132,2025-05-13 07:00:35+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/_d_irtHXa_c/mqdefault.jpg
2etA9ycF8OE,2chほっこり馴れ初め話,【2ch馴れ初め】料理長が倒れ大損害、涙を我慢する女将と娘、小さな定食屋を経営する俺達が手を貸した結果…【ゆっくり】,72718,2025-11-12 07:00:06+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/2etA9ycF8OE/mqdefault.jpg
CaWi7U98CBA,2ch馴れ初め日記帳,【2ch馴れ初め】 転校先で担任に弁当を捨てられた女子学生→いつも温厚な祖父（校長）がブチギレた結果…【ゆっくり】,72524,2025-01-29 09:00:12+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/CaWi7U98CBA/mqdefault.jpg
qsUdEgDBwX0,2ch馴れ初めクエスト,【2ch馴れ初め】誰にでも笑顔で甘える1歳娘、関東最強〇力団の組長を虜にした結果【ゆっくり動画】,71592,2026-01-01 08:01:07+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/qsUdEgDBwX0/mqdefault.jpg
TBOW74iw2L4,2chほっこり馴れ初め話,【2ch馴れ初め】病院の隅で吐血し余命宣告された美人女医、現清掃員で元名医の俺が本気出した結果…【ゆっくり】,70877,2025-11-04 07:00:26+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/TBOW74iw2L4/mqdefault.jpg
8tnoUa-g4ek,2ch馴れ初め日記帳,【2ch馴れ初め】俺が働く病院の食堂に毎日来る美人女医が余命宣告→ドイツ医学部卒を隠す俺が本気を出した結果…【ゆっくり】,70786,2025-10-21 09:00:12+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/8tnoUa-g4ek/mqdefault.jpg
8CAoWU6oYbQ,2ch馴れ初め日記帳,【2ch馴れ初め】祖父の葬儀で休むとクビ宣告された俺→俺の正体を知った上司が顔面蒼白に…【ゆっくり】,70198,2025-03-15 09:00:08+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/8CAoWU6oYbQ/mqdefault.jpg
cVw-nK8yotw,2ch馴れ初め日記帳,【2ch馴れ初め】売上1位の俺が出張から戻るとデスクに退職届が…。速攻で退職届を提出しライバル会社へ転職した結果…【ゆっくり】,70054,2025-01-11 09:00:42+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/cVw-nK8yotw/mqdefault.jpg
vqTB8er1pqU,2chほっこり馴れ初め話,【2ch馴れ初め】夜勤明けに夜逃げするボロボロ姉妹に遭遇、警察官の姉がいる実家に連れて行った結果…【ゆっくり】,70022,2025-04-17 07:01:01+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/vqTB8er1pqU/mqdefault.jpg
5nT7u6IebA4,2ch馴れ初め日記帳,【2ch馴れ初め】親戚中に邪魔者扱いされる天才ヤンキー娘→廃業寸前の整備工場を営む俺が引き取った結果…【ゆっくり】,69449,2025-05-04 09:00:07+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/5nT7u6IebA4/mqdefault.jpg
Kz6lEbOfUNA,2ch馴れ初めクエスト,【2ch馴れ初め】前世の記憶を持つ4歳の双子の娘、遠方の定食屋の名前を連呼するので連れて行った結果【ゆっくり動画】,68692,2024-08-28 09:45:03+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/Kz6lEbOfUNA/mqdefault.jpg
HER0uzG3Xt8,2ch馴れ初め日記帳,【2ch馴れ初め】社内システム開発者の俺がボーナス5963円でクビ宣告→特許システムを削除して即退職した結果…【ゆっくり】,68528,2025-07-14 09:00:22+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/HER0uzG3Xt8/mqdefault.jpg
ojUsOGqI5dM,2chほっこり馴れ初め話,【2ch馴れ初め】ブカブカスーツで面接に来た幼い弟連れの女性、正体に気がついた俺が即採用した結果…【ゆっくり】,67942,2025-05-20 07:00:45+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/ojUsOGqI5dM/mqdefault.jpg
yQjbjqVm-kw,2ch馴れ初めクエスト,【2ch馴れ初め】発達障害の姪を1週間預かった赤字パン屋の俺、1日900斤が売れる大繁盛店になった結果【ゆっくり動画】,67860,2026-01-09 08:01:17+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/yQjbjqVm-kw/mqdefault.jpg
SZFxDsAeo9s,2chほっこり馴れ初め話,【2ch馴れ初め】声を枯らして母のからあげ弁当を売る幼い姉妹、現場監督の俺が職人30人分購入した結果…【ゆっくり】,67405,2025-09-04 07:00:20+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/SZFxDsAeo9s/mqdefault.jpg
zNlFThqMps4,2ch馴れ初め日記帳,【2ch馴れ初め】突然女社長から俺のせいで大損害だと怒りの鬼電→1か月前に退職済みだと伝えた結果…【ゆっくり】,67001,2025-05-12 09:01:20+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/zNlFThqMps4/mqdefault.jpg
ezzTlHcsotI,2chほっこり馴れ初め話,【2ch馴れ初め】お客さん宅の電球交換した中卒配達員の俺、実はおばあちゃんが 業界の“大物” だった結果…【ゆっくり】,66624,2025-11-25 07:00:39+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/ezzTlHcsotI/mqdefault.jpg
BUqQz_kVhwo,2ch馴れ初めクエスト,【2ch馴れ初め】謹慎中の俺が女上司から預かった赤ちゃん、娘が翻訳したら俺の無実が証明された結果【ゆっくり動画】,66147,2025-08-19 08:00:22+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/BUqQz_kVhwo/mqdefault.jpg
nvjMGrl81gc,2chほっこり馴れ初め話,【2ch馴れ初め】公園で娘と遊んでくれたホームレス姉妹、飲食店経営の俺が住み込みで雇った結果…【ゆっくり】,65380,2025-06-08 07:00:55+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/nvjMGrl81gc/mqdefault.jpg
jOkJeYfuNjc,2chほっこり馴れ初め話,【2ch馴れ初め】焼き鳥をいつもオマケしてくれたボロ総菜屋の母娘、閉店すると聞き両親の串カツ屋を紹介した結果…【ゆっくり】,65352,2024-12-14 07:00:24+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/jOkJeYfuNjc/mqdefault.jpg
U4tT-6-KfwA,2ch馴れ初めクエスト,【2ch馴れ初め】ソロキャンプ中の俺のテントに忍び込んだ泥だらけの少女、自慢のキャンプ飯を振舞った結果【ゆっくり動画】,65270,2024-06-16 08:04:14+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/U4tT-6-KfwA/mqdefault.jpg
Y-StufGuVXs,2ch馴れ初めクエスト,【2ch馴れ初め】コンビニ弁当を何度も万引きをする貧乏少女、事情を知った俺が見逃し続けた結果【ゆっくり動画】,65201,2024-07-26 08:00:30+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/Y-StufGuVXs/mqdefault.jpg
CblJj-DSKS0,2chほっこり馴れ初め話,【2ch馴れ初め】合コンで引き立て役にされた清掃員の俺、30分後、知り合いの社長令嬢が来た結果…【ゆっくり】,65151,2025-01-22 07:00:13+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/CblJj-DSKS0/mqdefault.jpg
9D-lY73gGJc,2chほっこり馴れ初め話,【2ch馴れ初め】迷子の小1娘を助けてくれた貧乏少女、お礼にウチのアパートを格安で貸した結果…【ゆっくり】,65044,2025-04-16 07:00:11+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/9D-lY73gGJc/mqdefault.jpg
MWUHDa9Wv7o,2chほっこり馴れ初め話,【2ch馴れ初め】常に無表情で気味が悪く捨てられた1才児赤ちゃん、愛犬と共に愛情をたっぷり注いで育てた結果…【ゆっくり】,64593,2025-05-19 07:00:20+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/MWUHDa9Wv7o/mqdefault.jpg
eVvnJXFO0b8,2chの感動馴初め話,【2ch馴れ初め】真冬の深夜、0歳の赤ん坊を抱く弱視の少女→小児科勤務の幼馴染の家に連れて行った結果…【ゆっくり】,64468,2026-03-15T10:00:55Z,2026-09-01 03:20:21,https://i.ytimg.com/vi/eVvnJXFO0b8/maxresdefault.jpg
P4I_7Ho4WBc,2ch馴れ初め日記帳,【2ch馴れ初め】ツーリング中にバイクが故障し困ってる女性を助けると、翌日突然取引中止の連絡が…社内が騒然となった結果…【ゆっくり】,63979,2025-07-24 09:00:39+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/P4I_7Ho4WBc/mqdefault.jpg
E-HJrR1NUXs,2chほっこり馴れ初め話,【2ch馴れ初め】通訳が欠席し1億の海外商談で青ざめる女社長、お嬢様の無能運転手の俺が本気出した結果…【ゆっくり】,63840,2025-10-23 07:00:12+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/E-HJrR1NUXs/mqdefault.jpg
-9UXAvjFwps,2chほっこり馴れ初め話,【2ch馴れ初め】踏切内で赤ん坊を抱き立ち尽くす少女、事故で妻子を失った俺が声を掛けた結果…【ゆっくり】,63818,2024-11-18 07:00:00+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/-9UXAvjFwps/mqdefault.jpg
F3PfTxCNbXk,2ch馴れ初め日記帳,【2ch馴れ初め】建設現場の女性現場監督から突然怒りの電話→キャンセルされていると伝えると現場は大混乱に…【ゆっくり】,63770,2025-06-01 09:00:16+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/F3PfTxCNbXk/mqdefault.jpg
hLuanq5JkdE,2ch馴れ初め日記帳,【2ch馴れ初め】 施設から姪を引き取った俺が運動会に参加→クールで苦手な鬼上司がおかしくなった結果…【ゆっくり】,63702,2024-11-21 09:00:41+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/hLuanq5JkdE/mqdefault.jpg
eM2nuZdEchg,2ch馴れ初め日記帳,【2ch馴れ初め】5年ぶりに組へ帰還した俺を見下す若頭補佐→掃除をする俺の姿を見た全組員が顔面蒼白に…【ゆっくり】,63585,2025-07-28 09:01:02+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/eM2nuZdEchg/mqdefault.jpg
bU2oN_bneqc,2ch馴れ初め日記帳,【2ch馴れ初め】妊婦の受け入れを拒否され涙目の救急救命士→助産師の母が声を掛けた結果…【ゆっくり】,63537,2025-01-04 09:00:37+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/bU2oN_bneqc/mqdefault.jpg
8zBd3YJAOjg,2chほっこり馴れ初め話,【2ch馴れ初め】全財産で買った弁当をホームレスに譲った俺と弟、翌日、学校に黒塗りの高級車が来た結果…【ゆっくり】,63236,2025-11-17 07:00:17+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/8zBd3YJAOjg/mqdefault.jpg
Qk2by6Q9lLQ,2ch馴れ初めクエスト,【2ch馴れ初め】俺の実家の日が当たる部屋の畳でお昼寝していた双子少女、その日以降毎日スリスリしに来るようになった結果【ゆっくり動画】,63219,2024-09-15 08:00:26+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/Qk2by6Q9lLQ/mqdefault.jpg
jVEV_TH3poE,2ch馴れ初めクエスト,【2ch馴れ初め】母を亡くし無理して良い子を演じる娘、売れ残りの大型犬を欲しがった結果【ゆっくり動画】,62825,2025-12-21 08:01:03+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/jVEV_TH3poE/mqdefault.jpg
OFw-ZxSmIgo,2chほっこり馴れ初め話,【2ch馴れ初め】警察独身寮に間違い電話する青あざ少女、熱血新人の俺が警察官をお届けした結果…【ゆっくり】,62735,2025-05-10 07:00:31+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/OFw-ZxSmIgo/mqdefault.jpg
om_2TmY8ChY,2chほっこり馴れ初め話,【2ch馴れ初め】急逝した元妻に線香をあげに来た俺と娘、亡くなったはずのもう一人の娘と再会した結果…【ゆっくり】,62600,2025-08-05 07:00:48+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/om_2TmY8ChY/mqdefault.jpg
bzbH-4W2UNg,2ch馴れ初め日記帳,【2ch馴れ初め】商談５分前にドタキャン連絡をしてきた大企業の元請社員→既に社長が待っていることを伝えた結果…【ゆっくり】,62365,2025-02-05 09:00:51+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/bzbH-4W2UNg/mqdefault.jpg
BZOQJhtSQUs,2ch馴れ初め日記帳,【2ch馴れ初め】作業着で銀行窓口に行くと3時間放置された俺→速攻でライバル銀行に預金120億を移した結果…【ゆっくり】,62340,2025-01-15 09:00:11+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/BZOQJhtSQUs/mqdefault.jpg
lmrMHco8kiY,2ch馴れ初め日記帳,【2ch馴れ初め】 取引先の美人社長が倒れていたのでAEDで助けた俺→社内が俺に冷たくなり社長に呼び出しされた結果…【ゆっくり】,62324,2025-02-16 09:00:46+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/lmrMHco8kiY/mqdefault.jpg
sZsn19wLdjs,2ch馴れ初め日記帳,【2ch馴れ初め】特許製品と知らず突然契約破棄する取引先→ライバル会社の俺が全部買い取った結果…【ゆっくり】,61872,2024-12-18 09:01:01+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/sZsn19wLdjs/mqdefault.jpg
gL2m5N6H45s,2ch馴れ初め日記帳,【2ch馴れ初め】社員全員で喜んで【ゆっくり】,61743,2024-11-25 09:00:45+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/gL2m5N6H45s/mqdefault.jpg
Rc1dpsotbqo,2ch馴れ初め日記帳,【2ch馴れ初め】農家の俺→IQ200の息子がブチギレた結果【ゆっくり】,61623,2024-11-17 09:00:32+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/Rc1dpsotbqo/mqdefault.jpg
DLYlwJxPsvs,2chほっこり馴れ初め話,【2ch馴れ初め】帰省した田舎で夜逃げ中の青あざ双子に遭遇、自衛隊(第一空挺団)の俺がブチギレた結果…【ゆっくり】,61391,2025-06-22 07:00:19+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/DLYlwJxPsvs/mqdefault.jpg
pQgq2ouKilI,2chほっこり馴れ初め話,【2ch馴れ初め】片目が青く親戚に捨てられた赤ちゃん、眼科医の俺が引き取った結果…【ゆっくり】,61259,2025-07-03 07:00:55+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/pQgq2ouKilI/mqdefault.jpg
JGvbxDZn9k0,2chほっこり馴れ初め話,【2ch馴れ初め】穴の空いたランドセルで通学する新1年生双子、事故で亡くなったはずの娘達だった結果…【ゆっくり】,61057,2025-10-15 07:00:18+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/JGvbxDZn9k0/mqdefault.jpg
6jeow9n1h1c,2ch馴れ初め日記帳,【2ch馴れ初め】会社のBBQに祖父と参加し皆の前でコケにされた俺→速攻で帰ると翌日上司は全てを失った結果…【ゆっくり】,61042,2025-03-27 09:00:16+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/6jeow9n1h1c/mqdefault.jpg
o-IYK-12hjM,2ch馴れ初め日記帳,【2ch馴れ初め】朝礼中にエリート新入社員20名が依頼する退職代行から鬼電→仕方がないので全て受理して永遠に無視した結果… 【ゆっくり】,60859,2025-06-24 09:01:14+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/o-IYK-12hjM/mqdefault.jpg
nufcUdNjhQM,2chほっこり馴れ初め話,【2ch馴れ初め】久々の盆休みに元妻の墓参りする俺、亡くなったはずの娘達と再会した結果…【ゆっくり】,60377,2025-07-14 07:00:56+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/nufcUdNjhQM/mqdefault.jpg
oJKZdFioZGo,2chほっこり馴れ初め話,【2ch馴れ初め】借金まみれの蕎麦屋を女1人で切り盛りする母娘、元五つ星シェフの俺が手を貸した結果…【ゆっくり】,59843,2025-09-18 07:00:46+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/oJKZdFioZGo/mqdefault.jpg
yb1I5LYL4-Y,2ch馴れ初め日記帳,【2ch馴れ初め】新システム開発したら俺の手柄を横取りする部長→笑いを堪えて部長に全権限を付与し退職した結果…【ゆっくり】,59621,2024-12-22 09:00:55+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/yb1I5LYL4-Y/mqdefault.jpg
wchPV8C1s5w,2chほっこり馴れ初め話,【2ch馴れ初め】亡き娘の入学祝い中、庭でじっと見つめる隣の貧乏兄妹、ボロ黒ランドセルだったので新品を譲った結果…【ゆっくり】,58760,2025-04-22 07:00:49+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/wchPV8C1s5w/mqdefault.jpg
YMdpPS6Bk8g,2chほっこり馴れ初め話,【2ch馴れ初め】親戚に捨てられた言葉を話さない双子少女、俺が引き取り相対性理論の本を渡した結果…【ゆっくり】,58321,2025-09-11 07:00:28+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/YMdpPS6Bk8g/mqdefault.jpg
S7A7ihVXLYg,2chほっこり馴れ初め話,【2ch馴れ初め】両親の保険金を奪われ踏切で立ち尽くす3姉妹、見た目はホームレス、実は社長の俺が声を掛けた結果…【ゆっくり】,58084,2025-08-10 07:00:32+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/S7A7ihVXLYg/mqdefault.jpg
4gHF-PVywII,2ch馴れ初め日記帳,【2ch馴れ初め】いつも俺を見下すエリート医師が難病患者の手術失敗→天才外科医を隠す俺が次々に難病患者を救った結果…【ゆっくり】,57833,2024-12-10 09:00:05+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/4gHF-PVywII/mqdefault.jpg
v-nVxjjuXMQ,2chほっこり馴れ初め話,【2ch馴れ初め】三輪車の片輪を外し自転車練習する貧乏少女、俺の昔の自転車を引っ張り出した結果…【ゆっくり】,57786,2025-05-09 07:01:00+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/v-nVxjjuXMQ/mqdefault.jpg
0OpaU6Ozeo8,2chほっこり馴れ初め話,【2ch馴れ初め】パンの耳を買いに来た５人姉弟の貧乏少女、売れ残りのパンを大量にあげた結果…【ゆっくり】,56746,2025-04-14 07:00:01+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/0OpaU6Ozeo8/mqdefault.jpg
28Renww2u6k,2ch馴れ初め日記帳,【2ch馴れ初め】学生時代俺を無能と見下していた美人同級生と空港で再会→俺を清掃員と勘違いしていたので真実を伝えた結果…【ゆっくり】,56594,2024-12-29 09:00:02+00:00,2026-04-07 16:53:52,https://i.ytimg.com/vi/28Renww2u6k/mqdefault.jpg
